numero_notificacion;fecha;codigo_predio;nombre_predio;zona;sirex;Sigla;unidad_operativa;intervencion;rut_emsefor;nombre_emsefor;Numero_Acta;rut_jfaena;nombre_jfaena;especie;Producto;producto_sap;largo;corteza;estado_madera;codigo_destino;descripcion_destino;banda_diametrica;Tipo_Producto;Condicion_Producto;Trozos;Metro_Ruma;Factor;m3ssc;ID_FSC;DESCRIP_FSC;ID_CERTFOR;DESCRIP_CERTFOR
830030;2026-06-01T02:25:55;30593;SANTA CRUZ;FS01;no;CIMA5;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077687;96567940-5;CIMA FORESTAL;PIRA;P0300URZPLVA;PIRA-PULP-COS-CS;3;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;3.946;1.267;5;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830030;2026-06-01T02:25:55;30593;SANTA CRUZ;FS01;no;CIMA5;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077687;96567940-5;CIMA FORESTAL;PIRA;P0410RRZCAL1;PIRA-ASER-COS-CS;4;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;152;;0.481;73.112;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830030;2026-06-01T02:25:55;30593;SANTA CRUZ;FS01;no;CIMA5;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077687;96567940-5;CIMA FORESTAL;PIRA;P0460RRZCAL1;PIRA-ASER-COS-CS;4.5;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;375;;0.286;107.25;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830030;2026-06-01T02:25:55;30593;SANTA CRUZ;FS01;no;CIMA5;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077687;96567940-5;CIMA FORESTAL;PIRA;P0550URZPLLF;PIRA-PULP-COS-CS;5.5;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;16.202;1.543;25;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830031;2026-06-01T02:28:37;72217;LA BODEGA H-3;FT01;no;CIMA83;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077578;96567940-5;CIMA FORESTAL;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;6-90;PULPABLE;Normal;0;62.018;1.46;90.54628;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830031;2026-06-01T02:28:37;72217;LA BODEGA H-3;FT01;no;CIMA83;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077578;96567940-5;CIMA FORESTAL;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;41.868;1.596;66.821328;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830031;2026-06-01T02:28:37;72217;LA BODEGA H-3;FT01;no;CIMA83;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077578;96567940-5;CIMA FORESTAL;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;6;;0.277;1.662;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830031;2026-06-01T02:28:37;72217;LA BODEGA H-3;FT01;no;CIMA83;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077578;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;60;;0.391;23.46;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830031;2026-06-01T02:28:37;72217;LA BODEGA H-3;FT01;no;CIMA83;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077578;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;172;;0.299;51.428;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830033;2026-06-01T02:26:03;21380;SAN JOSE DE COLICO 2;BC01;si;AST03;COSECHA;COSECHA;76130081-4;KBM SUR SPA;2076609;76130081-4;KBM SUR SPA;EUGL;E0000AGSASTI;EUGL-ASTI-COS-SC;0;SC;Fresca;N011;PTA NVA ALDEA;;ASTILLAS;Normal;;;0;351;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830034;2026-06-01T02:33:01;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;93;;0.261;24.273;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830034;2026-06-01T02:33:01;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;14;;0.307;4.298;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830034;2026-06-01T02:33:01;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0330URCPLVA;PIRA-PULP-COS-CC;3.3;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;2.368;1.267;3;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830034;2026-06-01T02:33:01;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0350URCPLLF;PIRA-PULP-COS-CC;3.5;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;13.158;1.596;21;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830034;2026-06-01T02:33:01;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0375RRCCAL1;PIRA-ASER-COS-CC;3.65;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;1119;;0.204;228.276;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830035;2026-05-31T02:57:38;11844;PC. 336 COL. MARIPOSAS;FT01;si;CM008;RALEO;RALEO UNICO;76359830-6;MERJA SISKO MAKINEN CAPACITACIONES Y SERVICIOS E.I;2077358;76359830-6;MERJA SISKO MAKINEN CAPACITACIONES Y SERVICIOS E.I;PIRA;P0244URCPLLF;PIRA-PULP-RAL-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;240.59;1.596;383.98164;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830036;2026-06-01T02:58:49;40067;COL.S.FE P39 L1;FC00;no;CM052;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075953;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0400NRCPLLF;PIRA-PULP-COS-CC;4;CC;Quemada;N048;CN RANQUIL;;PULPABLE;No Rodalizado;;81.246;1.543;125.362578;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830037;2026-06-01T02:59:31;10565;DEPUN 2;FT01;si;TH1;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;73.5;1.596;117.306;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830037;2026-06-01T02:59:31;10565;DEPUN 2;FT01;si;TH1;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;29;;0.149;4.321;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830037;2026-06-01T02:59:31;10565;DEPUN 2;FT01;si;TH1;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;1060;;0.19;201.4;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830038;2026-06-01T02:59:32;10565;DEPUN 2;FT01;si;TH2;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;83.5;1.596;133.266;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830038;2026-06-01T02:59:32;10565;DEPUN 2;FT01;si;TH2;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;73;;0.149;10.877;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830038;2026-06-01T02:59:32;10565;DEPUN 2;FT01;si;TH2;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075792;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;720;;0.19;136.8;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830039;2026-06-01T02:59:33;10560;VALLE 2;FT01;si;TH3;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2076077;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;38;1.596;60.648;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830039;2026-06-01T02:59:33;10560;VALLE 2;FT01;si;TH3;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2076077;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;13;;0.112;1.456;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830039;2026-06-01T02:59:33;10560;VALLE 2;FT01;si;TH3;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2076077;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;278;;0.171;47.538;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830040;2026-06-01T03:09:09;31920;LA BETONERA;FS01;no;CIMA6;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077730;96567940-5;CIMA FORESTAL;EUNI;E0300UNCPLVA;EUNI-PULP-COS-CC;3;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;7.258;1.24;9;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830040;2026-06-01T03:09:09;31920;LA BETONERA;FS01;no;CIMA6;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077730;96567940-5;CIMA FORESTAL;EUNI;E0350UNCPLSD;EUNI-PULP-COS-CC;3.5;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;0.661;1.512;1;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830040;2026-06-01T03:09:09;31920;LA BETONERA;FS01;no;CIMA6;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077730;96567940-5;CIMA FORESTAL;EUNI;E0600UNC15MA;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;149.315;1.46;218;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830040;2026-06-01T03:09:09;31920;LA BETONERA;FS01;no;CIMA6;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077730;96567940-5;CIMA FORESTAL;EUNI;E0600UNC8-14;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;11.644;1.46;17;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830041;2026-06-01T03:01:19;40067;COL.S.FE P39 L1;FC00;no;FA13;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2075953;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0400NRCPLLF;PIRA-PULP-COS-CC;4;CC;Quemada;N048;CN RANQUIL;;PULPABLE;No Rodalizado;;104.951;1.543;161.939393;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830042;2026-06-01T03:01:47;11844;PC. 336 COL. MARIPOSAS;FT01;si;CM008;RALEO;RALEO UNICO;76359830-6;MERJA SISKO MAKINEN CAPACITACIONES Y SERVICIOS E.I;2077358;76359830-6;MERJA SISKO MAKINEN CAPACITACIONES Y SERVICIOS E.I;PIRA;P0244URCPLLF;PIRA-PULP-RAL-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;165.41;1.596;263.994;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830043;2026-06-01T03:09:39;40022;LAS CRUCES;FC00;no;CM057;COSECHA;COSECHA;77070090-6;JORGE ARCE Y CIA. LTDA.;2077288;77070090-6;JORGE ARCE Y CIA. LTDA.;EUNI;E0550UNSPLLF;EUNI-PULP-COS-SC;5.5;SC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;273.986;1.679;460.022;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830044;2026-06-01T03:11:45;40022;LAS CRUCES;FC00;no;CM058;COSECHA;COSECHA;77070090-6;JORGE ARCE Y CIA. LTDA.;2077288;77070090-6;JORGE ARCE Y CIA. LTDA.;EUNI;E0550UNSPLLF;EUNI-PULP-COS-SC;5.5;SC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;250.881;1.679;421.229;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830045;2026-06-01T03:19:54;30264;HUILLINCO;FS01;si;EXC01;CAMINOS;FAJA COSECHA;96567940-5;FORESTAL ARAUCO;2077058;96567940-5;CIMA FORESTAL;EUNI;E0600UNCPLLF;EUNI-PULP-COS-CC;6;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;279.65753425;1.46;408.3;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830046;2026-06-01T03:11:57;20071;CARAMAVIDA;BC01;no;CIMA51;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077836;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;C033;CN HORCONES;;ASERRABLE;Normal;67;;0.431;28.877;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830046;2026-06-01T03:11:57;20071;CARAMAVIDA;BC01;no;CIMA51;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077836;96567940-5;CIMA FORESTAL;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;Normal;;107.477;1.498;161;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830046;2026-06-01T03:11:57;20071;CARAMAVIDA;BC01;no;CIMA51;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077836;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;2300;;0.234;538.2;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830046;2026-06-01T03:11:57;20071;CARAMAVIDA;BC01;no;CIMA51;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077836;96567940-5;CIMA FORESTAL;PIRA;P0500RRCCAL1;PIRA-ASER-COS-CC;4.9;CC;Fresca;C033;CN HORCONES;;ASERRABLE;Normal;169;;0.422;71.318;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830046;2026-06-01T03:11:57;20071;CARAMAVIDA;BC01;no;CIMA51;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077836;96567940-5;CIMA FORESTAL;PIRA;P0530PRCCAL1;PIRA-PODA-COS-CC;5.2;CC;Fresca;C033;CN HORCONES;;PODADO;Normal;380;;0.674;256.12;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830048;2026-06-01T03:21:26;30264;HUILLINCO;FS01;si;EXC01;CAMINOS;FAJA COSECHA;96567940-5;FORESTAL ARAUCO;2077628;96567940-5;CIMA FORESTAL;PIRA;P0265RRZCAL1;PIRA-ASER-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;44-70;ASERRABLE;Normal;6;;0.315;1.89;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830049;2026-06-01T03:42:06;21209;LOS NOGALES;FC00;no;CIMA80;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077926;96567940-5;CIMA FORESTAL;EUNI;E0350UNCPLLF;EUNI-PULP-COS-CC;3.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;3.96;1.389;5.5;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830049;2026-06-01T03:42:06;21209;LOS NOGALES;FC00;no;CIMA80;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077926;96567940-5;CIMA FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;272.109;1.323;360;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830050;2026-06-01T03:48:40;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;67;;0.261;17.487;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830050;2026-06-01T03:48:40;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;8;;0.307;2.456;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830050;2026-06-01T03:48:40;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0330URCPLVA;PIRA-PULP-COS-CC;3.3;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;0.789;1.267;1;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830050;2026-06-01T03:48:40;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0350URCPLLF;PIRA-PULP-COS-CC;3.5;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;16.917;1.596;27;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830050;2026-06-01T03:48:40;10190;COIGOS;FC00;no;CIMA82;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2078381;96567940-5;CIMA FORESTAL;PIRA;P0375RRCCAL1;PIRA-ASER-COS-CC;3.65;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;706;;0.204;144.024;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830051;2026-06-01T03:50:30;20012;PAPAL 1;BC01;no;FA04;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077804;77141170-3;RIO VERDE LTDA. FORESTAL;EUGL;E0400UGCPLVA;EUGL-PULP-COS-CC;4;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;31.902;1.24;39.558;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830051;2026-06-01T03:50:30;20012;PAPAL 1;BC01;no;FA04;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077804;77141170-3;RIO VERDE LTDA. FORESTAL;EUGL;E0550UGSPLLF;EUGL-PULP-COS-SC;5.5;SC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;84.506;1.679;141.886;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830052;2026-06-01T08:52:20;21007;COLEGUAL 1;BC01;no;M20;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077465;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;C033;CN HORCONES;42-70;ASERRABLE;Normal;45;;0.315;14.175;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830052;2026-06-01T08:52:20;21007;COLEGUAL 1;BC01;no;M20;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077465;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;Normal;;31.475;1.498;47.15;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830052;2026-06-01T08:52:20;21007;COLEGUAL 1;BC01;no;M20;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077465;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0400URCPLSD;PIRA-PULP-COS-CC;4;CC;Fresca;C170;CN M LAS CRUCES;;PULPABLE;Normal;;;1.498;0;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830052;2026-06-01T08:52:20;21007;COLEGUAL 1;BC01;no;M20;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077465;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;16-18;ASERRABLE;Normal;28;;0.164;4.592;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830052;2026-06-01T08:52:20;21007;COLEGUAL 1;BC01;no;M20;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077465;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0500RRCCAL1;PIRA-ASER-COS-CC;4.9;CC;Fresca;C033;CN HORCONES;20-40;ASERRABLE;Normal;185;;0.433;80.105;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830054;2026-06-01T10:00:36;30620;HUICHAHUE BAJO H6;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077535;96567940-5;CIMA FORESTAL;PIRA;P0265PRZCAL1;PIRA-PODA-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;;PODADO;Normal;117;;0.4;46.8;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830054;2026-06-01T10:00:36;30620;HUICHAHUE BAJO H6;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077535;96567940-5;CIMA FORESTAL;PIRA;P0265RRZCAL1;PIRA-ASER-COS-CS;2.6;CS;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;45;;0.4;18;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830054;2026-06-01T10:00:36;30620;HUICHAHUE BAJO H6;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077535;96567940-5;CIMA FORESTAL;PIRA;P0300URZPLVA;PIRA-PULP-COS-CS;3;CS;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;14.996;1.267;19;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830054;2026-06-01T10:00:36;30620;HUICHAHUE BAJO H6;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077535;96567940-5;CIMA FORESTAL;PIRA;P0410RRZCAL1;PIRA-ASER-COS-CS;4;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;108;;0.45;48.6;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
830054;2026-06-01T10:00:36;30620;HUICHAHUE BAJO H6;FS01;no;CIMA61;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077535;96567940-5;CIMA FORESTAL;PIRA;P0460RRZCAL1;PIRA-ASER-COS-CS;4.5;CS;Fresca;S012;CN VALDIVIA;;ASERRABLE;Normal;662;;0.23;152.26;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
